Date,Spread,ZScore,LongEntry,ShortEntry,Exit,Signal
2023-02-28,5.352149833888973,-0.7480151634858391,False,False,False,
2023-03-01,4.965649996076664,-0.942838202608838,False,False,False,
2023-03-02,5.074299741103488,-0.8880711071143658,False,False,False,
2023-03-03,5.266457265601815,-0.7912102309882129,False,False,False,
2023-03-06,5.38692639931611,-0.7304853342234919,False,False,False,
2023-03-07,5.798432854991063,-0.5230572049722181,False,False,False,
2023-03-08,5.490527795167267,-0.6782629609584635,False,False,False,
2023-03-09,5.584414897463333,-0.6309372733015026,False,False,False,
2023-03-10,5.884912012053732,-0.4794656415317021,False,False,True,0.0
2023-03-13,7.115201056623576,0.1406863668611828,False,False,True,0.0
2023-03-14,7.328604605156372,0.2482567299436678,False,False,True,0.0
2023-03-15,7.992412167806222,0.5828623211912297,False,False,False,
2023-03-16,7.390667126034074,0.2795405954207352,False,False,True,0.0
2023-03-17,7.790148105107221,0.4809070406316547,False,False,True,0.0
2023-03-20,7.177852367949029,0.1722670240396041,False,False,True,0.0
2023-03-21,6.8176069949889495,-0.0093219225103904,False,False,True,0.0
2023-03-22,7.438884852028693,0.3038457127813108,False,False,True,0.0
2023-03-23,7.914197266502029,0.5434365225594896,False,False,False,
2023-03-24,7.752705359266116,0.4620332693536017,False,False,True,0.0
2023-03-27,7.409592142606925,0.2890801317502858,False,False,True,0.0
2023-03-28,7.255702766633732,0.2115090877738101,False,False,True,0.0
2023-03-29,6.945323890349599,0.0550563547027527,False,False,True,0.0
2023-03-30,6.634863328676985,-0.1014375535359986,False,False,True,0.0
2023-03-31,7.006826499433231,0.0860579853463488,False,False,True,0.0
2023-04-03,6.739662929975609,-0.0486112006468381,False,False,True,0.0
2023-04-04,6.988081189183902,0.0766090336139257,False,False,True,0.0
2023-04-05,7.602537579325599,0.3863381709236443,False,False,True,0.0
2023-04-06,7.130923258501099,0.1486114598413558,False,False,True,0.0
2023-04-07,7.130923258501099,0.1486114598413558,False,False,True,0.0
2023-04-10,6.917887344784688,0.0412264105034274,False,False,True,0.0
2023-04-11,6.9071460297101055,0.0358120339829795,False,False,True,0.0
2023-04-12,6.769701399758645,-0.033469704063397,False,False,True,0.0
2023-04-13,6.462065843026792,-0.1885396115801515,False,False,True,0.0
2023-04-14,6.031512759290152,-0.4055685778848819,False,False,True,0.0
2023-04-17,5.453244318356184,-0.6970564494694069,False,False,False,
